line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
1.4592328029610848,1.0717734625362931,0.0,0.0,0.0,1.8165902124584952,0.0,3.1622776601683795
1.4098018484275194,1.148698354997035,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.5874010519681994,1.2709816152101407,1.9746808222123668,1.665799323178612,1.760681686165901,1.760681686165901,0.0,0.0
1.4025335376029113,1.148698354997035,0.0,0.0,0.0,2.1908902300206643,6.324555320336759,2.514866859365871
1.3787157053417285,1.0717734625362931,0.0,2.23606797749979,0.0,4.711687595755898,0.0,0.0
1.4645589422527667,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6699457962021294,1.31101942303975,1.7435134012651283,1.8001028718392542,1.4142135623730951,2.23606797749979,0.0,2.6238837228854868
1.6925635482034116,1.3492828476735634,1.6134286460245437,1.6973426460728507,1.3416407864998738,1.8708286933869709,3.5355339059327378,2.4746160019198826
1.394950793962421,1.1161231740339044,0.0,2.23606797749979,0.0,2.23606797749979,0.0,0.0
1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,3.687817782917155,0.0,0.0
1.6424877499640307,1.2709816152101407,2.4272360429169444,1.632354899798094,1.0488088481701516,1.8439088914585775,2.6645825188948455,2.4443706139855026
1.6156234211948595,1.2709816152101407,3.011070211007578,1.7368421418769384,2.3021728866442674,0.0,0.0,0.0
2.0038760659513613,1.55934385287342,2.5560665504814426,1.9873810735805804,2.1447610589527217,1.0,0.0,1.0241136890844451
1.5760586001492374,1.2457309396155174,0.0,1.825285251622753,1.8165902124584952,0.0,3.331666249791536,2.1706422081393097
1.638248883451656,1.2820888539868154,2.5560665504814426,1.6973426460728507,2.16794833886788,0.0,0.0,2.23606797749979
1.6007244024062173,1.2709816152101407,0.0,2.0654650327566206,2.4083189157584592,0.0,0.0,2.4562657127435017
1.3787157053417285,1.1161231740339044,0.0,0.0,0.0,2.3664319132398464,5.0,2.6591479484724942
1.4592328029610848,1.214814044039067,0.0,0.0,1.8165902124584952,0.0,0.0,1.9446166923683976
1.3510667516017707,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,2.4022104858861564
1.6083119076007948,1.2709816152101407,0.0,0.0,0.0,2.04939015319192,2.588435821108957,2.9260112640250715
1.2202849358728105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6841498152752292,1.335141362540313,2.5092987040930996,1.8001028718392542,2.1447610589527217,0.9486832980505138,0.0,1.8001028718392542
1.6339204152187476,1.31101942303975,1.8069688693211896,1.5585222360615276,2.1908902300206643,1.8973665961010275,2.4289915602982237,2.0482273781688902
1.6156234211948595,1.2820888539868154,2.4879419347290765,1.665799323178612,2.0,1.140175425099138,0.0,1.665799323178612
1.3870232258442192,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.4022104858861564
1.4299691483087287,1.148698354997035,0.0,1.9446166923683976,0.0,4.0,3.7815340802378077,0.0
1.4936355304176858,1.214814044039067,0.0,0.0,0.0,2.32379000772445,4.266145801540309,2.597184780029334
1.394950793962421,1.1161231740339044,0.0,0.0,0.0,2.23606797749979,0.0,2.942830956382712
1.5226702163025172,1.2457309396155174,0.0,0.0,1.51657508881031,2.6076809620810595,0.0,2.7632306576774277
1.6507118379778205,1.31101942303975,2.2306991044756197,0.0,1.8165902124584952,1.8165902124584952,0.0,2.0215250056184093
1.3052998807949197,1.0,0.0,0.0,0.0,5.224940191045253,5.770615218501404,0.0
1.4025335376029113,1.0,0.0,0.0,0.0,3.082207001484488,0.0,2.4022104858861564
1.9202541213741686,1.4956115235716423,2.2701886806493845,1.8494664839616353,2.258317958127243,1.0488088481701516,0.0,2.158315518996434
1.6586206468025637,1.3020054543174677,1.9219973427746713,2.1508169151483236,2.04939015319192,0.0,0.0,1.9446166923683976
1.5066301902946675,1.1962311988513155,0.0,0.0,2.23606797749979,0.0,0.0,2.6591479484724942
1.2915496650148839,1.0,0.0,0.0,0.0,3.1622776601683795,0.0,0.0
1.6403792701103175,1.3275316748885193,0.0,2.1432390513291653,2.4083189157584592,1.51657508881031,0.0,1.5172912992053529
1.6486864043382532,1.3275316748885193,2.810504757710476,0.0,2.3664319132398464,1.0488088481701516,3.331666249791536,0.0
1.4592328029610848,1.174618943088019,2.4272360429169444,0.0,0.0,2.588435821108957,3.7815340802378077,2.55925949397968
1.329754545639786,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.129830963909753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3787157053417285,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.195813174500402,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6605515380991513,1.31101942303975,2.8643271579912186,1.5585222360615276,2.04939015319192,1.449137674618944,0.0,0.0
1.6156234211948595,1.148698354997035,0.0,1.7782794100389228,0.0,4.324349662087931,4.47213595499958,1.7782794100389228
1.6586206468025637,1.31101942303975,2.369284502156768,2.114742526881128,2.3021728866442674,1.0488088481701516,0.0,0.0
1.547854091746034,1.2589254117941673,0.0,1.7782794100389228,1.9748417658131499,0.0,0.0,2.114742526881128
1.394950793962421,1.148698354997035,0.0,0.0,0.0,2.23606797749979,4.47213595499958,2.7831576837137404
1.547854091746034,1.2311444133449163,2.5560665504814426,2.0215250056184093,0.0,0.0,4.08656334834051,2.4022104858861564
1.4697344922755988,1.148698354997035,0.0,0.0,1.760681686165901,0.0,0.0,0.0
1.618002871513824,1.2923922207808318,0.0,1.632354899798094,2.3021728866442674,1.61245154965971,2.6645825188948455,1.632354899798094
1.4234978142529127,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,0.0
1.6699457962021294,1.3195079107728942,2.276638114962505,0.0,2.0,1.0,0.0,2.3285567815044543
1.5066301902946675,1.1962311988513155,0.0,0.0,1.5811388300841898,0.0,0.0,3.0210732144858237
1.618002871513824,1.2457309396155174,0.0,0.0,1.140175425099138,1.61245154965971,0.0,2.920005051180029
1.360790000174377,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6605515380991513,1.3020054543174677,1.8370905500142276,1.5779670210741878,1.449137674618944,1.449137674618944,0.0,1.5779670210741878
1.5874010519681994,1.2589254117941673,2.4879419347290765,1.9809804072907224,1.2649110640673518,2.4899799195977463,2.7748873851023217,1.665799323178612
1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.644574796238788,1.3195079107728942,0.0,1.8001028718392542,2.1213203435596424,1.8439088914585775,0.0,1.5172912992053529
1.7274814651551655,1.3903891703159095,1.9037782619633032,1.6207359770526288,2.966479394838265,1.224744871391589,2.6267851073127395,1.3579060687170441
1.5066301902946675,1.0,0.0,0.0,0.0,4.183300132670378,0.0,0.0
1.5066301902946675,1.2311444133449163,0.0,0.0,0.0,2.7386127875258306,3.924283374069717,2.3557959950311154
1.6547040414280916,1.2820888539868154,0.0,0.0,0.0,2.5495097567963922,3.4351128074635335,2.769136292252934
1.3787157053417285,1.0717734625362931,0.0,0.0,0.0,2.3664319132398464,0.0,2.8577975428007782
1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.3179806292130023,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.5187856847554257,1.1962311988513155,0.0,0.0,0.0,1.51657508881031,0.0,3.0426024138599663
1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,3.0166206257996713,4.47213595499958,2.514866859365871
1.618002871513824,1.2589254117941673,0.0,0.0,0.0,2.569046515733026,2.7748873851023217,2.8003916816543826
1.4537464474156747,1.214814044039067,0.0,0.0,0.0,0.0,5.347896782848375,2.9068629258551293
1.6424877499640307,1.3275316748885193,2.5092987040930996,1.5172912992053529,2.8284271247461903,1.51657508881031,0.0,0.0
1.2765180070092417,1.0717734625362931,0.0,0.0,0.0,0.0,8.167006795638168,0.0
1.5874010519681994,1.2589254117941673,2.6304121142856256,1.7368421418769384,1.760681686165901,2.16794833886788,0.0,2.0654650327566206
1.4234978142529127,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
1.6156234211948595,1.3020054543174677,1.885203631020986,0.0,2.3021728866442674,1.140175425099138,0.0,2.7831576837137404
1.618002871513824,1.2820888539868154,0.0,1.6088616538127065,1.61245154965971,2.3021728866442674,2.588435821108957,2.514866859365871
1.610778682311281,1.2820888539868154,2.024693852005457,2.23606797749979,2.345207879911715,0.0,0.0,1.6973426460728507
1.5981299899944055,1.2709816152101407,2.5560665504814426,1.6973426460728507,1.7029386365926402,1.7029386365926402,2.8809720581775866,0.0
1.4234978142529127,1.148698354997035,2.924017738212866,2.23606797749979,0.0,0.0,0.0,0.0
1.675385743244959,1.31101942303975,2.320794416806389,0.0,1.9493588689617927,1.0,0.0,0.0
1.3870232258442192,1.148698354997035,0.0,0.0,0.0,2.3021728866442674,6.324555320336759,2.514866859365871
1.613215600983197,1.2923922207808318,1.8069688693211896,1.5585222360615276,1.6431676725154984,2.32379000772445,0.0,1.5585222360615276
1.329754545639786,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,2.6591479484724942
1.6547040414280916,1.2923922207808318,0.0,1.9446166923683976,2.073644135332772,1.0488088481701516,0.0,0.0
1.4299691483087287,1.174618943088019,0.0,0.0,2.0,0.0,0.0,2.990697562442441
1.65271758290573,1.31101942303975,1.6261333316791686,1.44001532468678,2.32379000772445,2.5495097567963922,2.073644135332772,2.042383588585367
1.2765180070092417,1.0,0.0,0.0,0.0,3.331666249791536,0.0,0.0
1.3699873177397457,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
1.360790000174377,1.1161231740339044,2.924017738212866,0.0,0.0,0.0,5.0,2.6591479484724942
1.4645589422527667,1.148698354997035,0.0,0.0,0.0,0.0,5.0,2.942830956382712
1.4234978142529127,1.1161231740339044,0.0,0.0,0.0,2.04939015319192,0.0,2.23606797749979
1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.4167822033014115,1.1962311988513155,0.0,0.0,0.0,2.073644135332772,5.347896782848375,2.55925949397968
1.360790000174377,1.0717734625362931,0.0,2.4022104858861564,0.0,2.4899799195977463,0.0,0.0
1.5226702163025172,1.214814044039067,0.0,1.7782794100389228,0.0,3.0166206257996713,0.0,2.7831576837137404
1.3870232258442192,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,3.0757834716072345
1.4796681446837605,1.148698354997035,0.0,2.114742526881128,0.0,1.7029386365926402,0.0,0.0
1.4697344922755988,1.2311444133449163,2.320794416806389,1.8803015465431967,2.4899799195977463,0.0,0.0,1.8803015465431967
1.3407492401952805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3870232258442192,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,3.0757834716072345
1.5760586001492374,1.2457309396155174,0.0,0.0,1.3038404810405297,2.23606797749979,2.7748873851023217,2.4909509876742715
1.8075751319724052,1.4142135623730951,1.4260431471424087,2.114742526881128,2.3021728866442674,2.0976176963403033,3.3763886032268267,1.7124764698304722
1.7357284499101153,1.368273083326153,2.591292368939624,1.44001532468678,2.2135943621178655,0.0,0.0,1.7174330382144525
1.2915496650148839,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
1.6605515380991513,1.3195079107728942,1.8370905500142276,0.0,2.280350850198276,0.0,0.0,2.4746160019198826
1.5928377813306158,1.2589254117941673,2.087759478663449,0.0,1.7320508075688772,1.7320508075688772,3.0166206257996713,0.0
1.785033721055886,1.405115826483646,2.295770424665555,1.7368421418769384,2.2135943621178655,1.2649110640673518,0.0,1.7368421418769384
1.5444521049463789,1.2311444133449163,2.924017738212866,1.8803015465431967,1.4142135623730951,0.0,0.0,2.23606797749979
1.5444521049463789,1.214814044039067,0.0,0.0,1.4142135623730951,0.0,0.0,3.0426024138599663
1.3052998807949197,1.0,0.0,0.0,0.0,3.0166206257996713,0.0,0.0
1.3787157053417285,1.0717734625362931,0.0,2.23606797749979,0.0,4.711687595755898,0.0,0.0
1.5066301902946675,1.1962311988513155,0.0,0.0,0.0,0.0,0.0,3.0210732144858237
1.4980679431428716,1.174618943088019,0.0,0.0,0.0,2.3021728866442674,0.0,3.1622776601683795
1.2202849358728105,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.610778682311281,1.2589254117941673,0.0,1.5779670210741878,0.0,2.863564212655271,0.0,2.6591479484724942
1.3052998807949197,1.0,0.0,0.0,0.0,5.224940191045253,5.770615218501404,0.0
1.3787157053417285,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.6974556224115793,1.3195079107728942,2.087759478663449,1.4564753151219703,0.9486832980505138,2.258317958127243,0.0,1.7368421418769384
1.6466408667027277,1.3275316748885193,2.154434690031884,1.7782794100389228,2.3664319132398464,1.8439088914585775,0.0,0.0
1.547854091746034,1.1962311988513155,0.0,0.0,1.4142135623730951,1.4142135623730951,0.0,2.312552006517556
1.4537464474156747,1.214814044039067,0.0,0.0,0.0,1.8439088914585775,5.0,2.6591479484724942
1.4362143473545645,1.174618943088019,0.0,2.114742526881128,1.9493588689617927,0.0,0.0,2.114742526881128
1.6294982222188463,1.3020054543174677,2.369284502156768,1.9096901596233076,1.5811388300841898,1.0954451150103321,0.0,0.0
1.6058144886858523,1.2589254117941673,0.0,1.7368421418769384,2.04939015319192,2.04939015319192,0.0,1.7368421418769384
1.329754545639786,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,0.0
1.5760586001492374,1.2589254117941673,2.7144176165949063,1.7782794100389228,2.8809720581775866,0.0,0.0,0.0
1.3699873177397457,1.1161231740339044,3.2172248249150837,0.0,2.4289915602982237,0.0,0.0,0.0
1.3699873177397457,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,0.0
1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3870232258442192,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.6591479484724942
1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.638248883451656,1.3195079107728942,0.0,1.5585222360615276,2.4289915602982237,1.0954451150103321,2.4289915602982237,2.3285567815044543
1.5577156943237602,1.2457309396155174,0.0,0.0,0.0,0.0,4.47213595499958,2.990697562442441
1.4890953247181091,1.214814044039067,0.0,1.825285251622753,0.0,1.6733200530681511,3.331666249791536,2.8577975428007782
1.5874010519681994,1.2923922207808318,2.4272360429169444,0.0,2.792848008753788,1.760681686165901,0.0,2.1508169151483236
1.6958374470909985,1.335141362540313,2.1179117921274466,1.7556215427832071,1.61245154965971,1.8439088914585775,2.1908902300206643,1.7556215427832071
1.65271758290573,1.2923922207808318,0.0,0.0,1.0488088481701516,1.4832396974191326,3.646916505762094,2.8577975428007782
1.6466408667027277,1.3020054543174677,2.7144176165949063,1.9096901596233076,2.1213203435596424,1.0488088481701516,0.0,1.9096901596233076
1.4234978142529127,1.148698354997035,0.0,0.0,0.0,2.8809720581775866,4.08656334834051,2.6591479484724942
1.6717748861746091,1.3195079107728942,2.8643271579912186,0.0,1.9748417658131499,1.0,0.0,1.5585222360615276
1.5760586001492374,1.2311444133449163,2.154434690031884,1.7782794100389228,1.8165902124584952,1.8165902124584952,0.0,0.0
1.2765180070092417,1.0,0.0,0.0,0.0,3.331666249791536,0.0,0.0
1.4234978142529127,1.148698354997035,0.0,2.23606797749979,2.04939015319192,0.0,0.0,2.23606797749979
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6841498152752292,1.3492828476735634,2.46621207433047,1.4953487812212205,2.1447610589527217,0.0,0.0,2.23606797749979
1.6424877499640307,1.3275316748885193,1.7758080034852015,2.0215250056184093,2.8284271247461903,1.0488088481701516,0.0,0.0
1.3787157053417285,1.0717734625362931,0.0,2.6591479484724942,0.0,2.3664319132398464,0.0,2.6591479484724942
1.6249778839784477,1.2923922207808318,2.369284502156768,1.6088616538127065,1.9493588689617927,1.5811388300841898,0.0,1.9096901596233076
1.3699873177397457,1.1161231740339044,0.0,0.0,0.0,0.0,5.770615218501404,2.8577975428007782
1.502397860063575,1.174618943088019,0.0,0.0,1.61245154965971,0.0,0.0,2.514866859365871
1.6858596237846464,1.3275316748885193,2.924017738212866,0.0,1.6431676725154984,1.6431676725154984,0.0,1.4953487812212205
1.8811553777422263,1.4497008237135636,2.4607193789209023,1.7074764851741444,1.9235384061671346,1.5491933384829668,0.0,1.203801343502716
1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6156234211948595,1.2923922207808318,2.4272360429169444,1.9446166923683976,2.588435821108957,1.6431676725154984,2.6645825188948455,0.0
1.6486864043382532,1.2820888539868154,1.885203631020986,0.0,1.4832396974191326,2.3664319132398464,2.588435821108957,2.2731485374047877
1.4234978142529127,1.0,0.0,0.0,0.0,2.8809720581775866,5.770615218501404,0.0
1.5511972929971547,1.214814044039067,0.0,0.0,0.0,2.7748873851023217,0.0,2.823997311427678
1.394950793962421,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.7965871544052343,1.4348951656753595,1.2385623296301709,1.1740548859440185,1.61245154965971,3.1144823004794873,3.331666249791536,2.332506849613561
1.4796681446837605,1.214814044039067,2.4272360429169444,0.0,2.4289915602982237,0.0,0.0,0.0
1.4890953247181091,1.148698354997035,0.0,2.114742526881128,1.6733200530681511,1.6733200530681511,0.0,0.0
1.584625818705653,1.2709816152101407,2.024693852005457,0.0,2.8106938645110393,1.2649110640673518,0.0,0.0
1.47476822250981,1.174618943088019,0.0,0.0,1.7320508075688772,0.0,0.0,3.0210732144858237
1.3052998807949197,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.638248883451656,1.3020054543174677,0.0,1.6088616538127065,2.4289915602982237,1.0954451150103321,0.0,1.9096901596233076
1.47476822250981,1.174618943088019,0.0,0.0,1.7320508075688772,1.7320508075688772,0.0,2.8577975428007782
1.6294982222188463,1.3020054543174677,0.0,0.0,1.9235384061671346,2.4899799195977463,0.0,1.5172912992053529
1.3407492401952805,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,3.7815340802378077,0.0,2.8577975428007782
1.502397860063575,1.214814044039067,0.0,2.23606797749979,0.0,3.924283374069717,4.08656334834051,2.0215250056184093
1.5187856847554257,1.174618943088019,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.3052998807949197,1.1161231740339044,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
1.5511972929971547,1.2457309396155174,0.0,0.0,2.4083189157584592,1.378404875209022,0.0,1.7782794100389228
1.6643602759675347,1.3020054543174677,2.6011828937027737,1.5585222360615276,1.760681686165901,1.760681686165901,0.0,0.0
1.6339204152187476,1.2589254117941673,0.0,0.0,0.0,1.8973665961010275,2.6645825188948455,2.9068629258551293
1.3870232258442192,1.148698354997035,0.0,0.0,2.3021728866442674,0.0,0.0,2.942830956382712
1.5187856847554257,1.214814044039067,0.0,0.0,2.16794833886788,2.16794833886788,0.0,2.114742526881128
1.5789558319019596,1.214814044039067,2.2306991044756197,0.0,1.2649110640673518,2.2135943621178655,0.0,0.0
1.6806879503128094,1.0,0.0,0.0,0.0,9.57078889120432,0.0,0.0
1.4844415983612418,1.174618943088019,0.0,0.0,1.7029386365926402,0.0,0.0,2.990697562442441
1.5264770502686476,1.2457309396155174,0.0,0.0,0.0,3.9496835316262997,2.588435821108957,2.70197796056474
1.595501439277358,1.2457309396155174,2.154434690031884,0.0,1.224744871391589,1.7320508075688772,4.47213595499958,2.514866859365871
1.5107694922198307,1.1962311988513155,0.0,0.0,2.2135943621178655,0.0,0.0,2.6591479484724942
1.3179806292130023,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.5874010519681994,1.2457309396155174,0.0,1.7782794100389228,1.2649110640673518,1.2649110640673518,0.0,1.7782794100389228
1.4480892742853726,1.174618943088019,0.0,2.0215250056184093,1.8973665961010275,1.8973665961010275,0.0,2.0215250056184093
1.4796681446837605,1.1962311988513155,0.0,0.0,0.0,0.0,5.770615218501404,2.8577975428007782
1.4234978142529127,1.148698354997035,0.0,0.0,0.0,2.04939015319192,6.324555320336759,2.514866859365871
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4299691483087287,1.148698354997035,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6083119076007948,1.2709816152101407,0.0,0.0,0.0,1.1832159566199232,2.8809720581775866,3.0210732144858237
1.5928377813306158,1.2709816152101407,1.885203631020986,0.0,0.0,0.0,3.646916505762094,2.990697562442441
1.5226702163025172,1.214814044039067,0.0,0.0,1.51657508881031,3.0166206257996713,3.1622776601683795,2.514866859365871
1.4592328029610848,1.174618943088019,0.0,0.0,1.8165902124584952,0.0,0.0,2.990697562442441
1.6032856051269204,1.2709816152101407,3.13461041448134,1.665799323178612,2.073644135332772,1.7029386365926402,0.0,0.0
1.6875556710616693,1.3275316748885193,2.276638114962505,1.5585222360615276,1.8973665961010275,0.0,0.0,1.5585222360615276
1.4234978142529127,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.7246610370911426,1.368273083326153,2.4879419347290765,0.0,1.9235384061671346,1.4832396974191326,0.0,2.0932702787842112
1.6806879503128094,1.31101942303975,2.1897595699439445,1.8001028718392542,1.6733200530681511,2.16794833886788,0.0,2.1432390513291653
1.3052998807949197,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.7976085250842222,1.405115826483646,2.295770424665555,1.5715654001808814,2.024845673131659,1.224744871391589,0.0,1.7368421418769384
1.5302094165649887,1.2311444133449163,2.2306991044756197,0.0,2.073644135332772,1.4832396974191326,3.331666249791536,0.0
1.853351291926317,1.4497008237135636,2.072351098059261,1.6088616538127065,1.9748417658131499,1.2649110640673518,0.0,1.4483154685151653
1.4592328029610848,1.1161231740339044,2.7144176165949063,0.0,0.0,2.588435821108957,0.0,2.114742526881128
1.6586206468025637,1.3020054543174677,0.0,1.9096901596233076,2.3021728866442674,1.0488088481701516,0.0,2.114742526881128
1.6424877499640307,1.31101942303975,2.320794416806389,0.0,2.3874672772626644,1.0488088481701516,0.0,1.5779670210741878
1.6771680819442163,1.2923922207808318,0.0,1.5172912992053529,0.0,2.3874672772626644,0.0,2.7584787387070286
1.4362143473545645,1.148698354997035,0.0,0.0,0.0,0.0,0.0,2.942830956382712
1.5511972929971547,1.2311444133449163,2.2306991044756197,1.825285251622753,1.378404875209022,1.378404875209022,4.711687595755898,0.0
1.5066301902946675,1.214814044039067,0.0,1.7368421418769384,0.0,2.23606797749979,4.266145801540309,2.2858128075249846
1.6294982222188463,1.3275316748885193,2.1897595699439445,0.0,2.7202941017470885,1.5811388300841898,0.0,2.3709465892385846
1.5789558319019596,1.2457309396155174,2.7144176165949063,1.7782794100389228,1.8165902124584952,1.8165902124584952,0.0,2.114742526881128
1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6272506099369242,1.31101942303975,1.885203631020986,1.6088616538127065,2.4899799195977463,0.0,2.588435821108957,1.6088616538127065
1.4025335376029113,1.148698354997035,0.0,0.0,0.0,2.1908902300206643,6.324555320336759,2.514866859365871
1.7384091542028195,1.3423796509621049,2.0567101162059633,2.348109771888037,1.6733200530681511,2.1908902300206643,0.0,1.44001532468678
1.502397860063575,1.2457309396155174,0.0,0.0,1.61245154965971,2.258317958127243,4.266145801540309,2.7170593534401672
1.5701330084113911,1.2589254117941673,1.9746808222123668,0.0,1.8439088914585775,2.280350850198276,0.0,0.0
1.2202849358728105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5789558319019596,1.2589254117941673,1.9219973427746713,1.632354899798094,1.2649110640673518,2.569046515733026,0.0,2.7489005429307594
1.4844415983612418,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
1.4890953247181091,1.174618943088019,0.0,0.0,1.6733200530681511,0.0,0.0,2.514866859365871
1.4592328029610848,1.0,0.0,0.0,0.0,3.646916505762094,0.0,0.0
1.5148200064111028,1.174618943088019,0.0,0.0,1.5491933384829668,0.0,0.0,2.990697562442441
1.5148200064111028,1.148698354997035,0.0,1.6973426460728507,0.0,4.626013402488151,2.8809720581775866,1.6973426460728507
1.5187856847554257,1.2311444133449163,0.0,0.0,1.51657508881031,0.0,5.0,2.6591479484724942
1.9166206303624906,1.5034368858142386,1.3924766500838337,1.6870239755710472,2.073644135332772,2.280350850198276,1.6431676725154984,2.361511676329269
1.5374626775757694,1.2457309396155174,0.0,1.6973426460728507,0.0,2.4899799195977463,0.0,2.7632306576774277
1.4890953247181091,1.1962311988513155,3.6840314986403864,0.0,1.6733200530681511,0.0,0.0,0.0
1.195813174500402,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.7751148200968072,1.362204366553743,1.9746808222123668,1.3961944237683348,1.0488088481701516,1.7029386365926402,0.0,2.8003916816543826
2.0739891649382596,1.60295674122756,2.3513346877207573,1.8374951981506853,2.1908902300206643,1.3416407864998738,1.2649110640673518,1.8988289221159418
1.5760586001492374,1.2820888539868154,0.0,0.0,0.0,3.646916505762094,2.3021728866442674,2.6930625217004334
1.394950793962421,1.1161231740339044,0.0,0.0,0.0,2.23606797749979,0.0,2.942830956382712
1.4645589422527667,1.148698354997035,0.0,0.0,0.0,0.0,0.0,2.942830956382712
1.3870232258442192,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.7022374401561589,1.3195079107728942,1.7758080034852015,2.0215250056184093,2.04939015319192,1.8165902124584952,0.0,1.825285251622753
1.3870232258442192,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,0.0
1.195813174500402,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2915496650148839,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.6226794404526244,1.3195079107728942,2.320794416806389,1.8803015465431967,2.7748873851023217,1.61245154965971,2.4899799195977463,0.0
1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,2.1213203435596424,0.0,2.6591479484724942
1.2765180070092417,1.0717734625362931,0.0,0.0,0.0,0.0,8.167006795638168,0.0
1.6466408667027277,1.0,0.0,0.0,0.0,10.0,0.0,0.0
1.3179806292130023,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.5701330084113911,1.2709816152101407,2.024693852005457,1.6973426460728507,2.280350850198276,1.3038404810405297,0.0,1.6973426460728507
1.5818111487619153,1.2820888539868154,1.9219973427746713,0.0,2.1908902300206643,2.1908902300206643,3.7815340802378077,0.0
1.6806879503128094,1.362204366553743,1.9746808222123668,1.3961944237683348,2.16794833886788,1.9235384061671346,3.391164991562634,2.277393464457992
1.3179806292130023,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.6605515380991513,1.2820888539868154,1.9219973427746713,2.312552006517556,1.760681686165901,1.760681686165901,0.0,0.0
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6824260060797678,1.3492828476735634,1.5604907507078847,0.0,1.6733200530681511,2.1447610589527217,1.9493588689617927,2.756093540853281
1.4844415983612418,1.214814044039067,0.0,0.0,2.3874672772626644,1.7029386365926402,0.0,1.8803015465431967
1.394950793962421,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
