line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
76,10,0.0,0.0,0.0,6.6000000000000005,7.7,61.5,1.618002871513824,1.2589254117941673,0.0,0.0,0.0,2.569046515733026,2.7748873851023217,2.8003916816543826
29,7,0.0,0.0,0.0,0.0,28.6,71.39999999999999,1.4537464474156747,1.214814044039067,0.0,0.0,0.0,0.0,5.347896782848375,2.9068629258551293
87,17,15.8,5.3,8.0,2.3,0.0,0.0,1.6424877499640307,1.3275316748885193,2.5092987040930996,1.5172912992053529,2.8284271247461903,1.51657508881031,0.0,0.0
9,2,0.0,0.0,0.0,0.0,66.7,0.0,1.2765180070092417,1.0717734625362931,0.0,0.0,0.0,0.0,8.167006795638168,0.0
64,10,18.2,9.1,3.1,4.7,0.0,18.2,1.5874010519681994,1.2589254117941673,2.6304121142856256,1.7368421418769384,1.760681686165901,2.16794833886788,0.0,2.0654650327566206
24,4,0.0,25.0,0.0,0.0,0.0,75.0,1.4234978142529127,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
75,14,6.7,0.0,5.3,1.3,0.0,60.0,1.6156234211948595,1.3020054543174677,1.885203631020986,0.0,2.3021728866442674,1.140175425099138,0.0,2.7831576837137404
76,12,0.0,6.7,2.6,5.3,6.7,40.0,1.618002871513824,1.2820888539868154,0.0,1.6088616538127065,1.61245154965971,2.3021728866442674,2.588435821108957,2.514866859365871
73,12,8.3,25.0,5.5,0.0,0.0,8.3,1.610778682311281,1.2820888539868154,2.024693852005457,2.23606797749979,2.345207879911715,0.0,0.0,1.6973426460728507
68,11,16.7,8.3,2.9000000000000004,2.9000000000000004,8.3,0.0,1.5981299899944055,1.2709816152101407,2.5560665504814426,1.6973426460728507,1.7029386365926402,1.7029386365926402,2.8809720581775866,0.0
24,4,25.0,25.0,0.0,0.0,0.0,0.0,1.4234978142529127,1.148698354997035,2.924017738212866,2.23606797749979,0.0,0.0,0.0,0.0
104,15,12.5,0.0,3.8,1.0,0.0,0.0,1.675385743244959,1.31101942303975,2.320794416806389,0.0,1.9493588689617927,1.0,0.0,0.0
19,4,0.0,0.0,0.0,5.3,40.0,40.0,1.3870232258442192,1.148698354997035,0.0,0.0,0.0,2.3021728866442674,6.324555320336759,2.514866859365871
74,13,5.9,5.9,2.7,5.4,0.0,5.9,1.613215600983197,1.2923922207808318,1.8069688693211896,1.5585222360615276,1.6431676725154984,2.32379000772445,0.0,1.5585222360615276
13,2,0.0,50.0,0.0,0.0,0.0,50.0,1.329754545639786,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,2.6591479484724942
93,13,0.0,14.3,4.3,1.1,0.0,0.0,1.6547040414280916,1.2923922207808318,0.0,1.9446166923683976,2.073644135332772,1.0488088481701516,0.0,0.0
25,5,0.0,0.0,4.0,0.0,0.0,80.0,1.4299691483087287,1.174618943088019,0.0,0.0,2.0,0.0,0.0,2.990697562442441
92,15,4.3,4.3,5.4,6.5,4.3,17.4,1.65271758290573,1.31101942303975,1.6261333316791686,1.44001532468678,2.32379000772445,2.5495097567963922,2.073644135332772,2.042383588585367
9,1,0.0,0.0,0.0,11.1,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,3.331666249791536,0.0,0.0
17,2,0.0,0.0,0.0,0.0,0.0,0.0,1.3699873177397457,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
16,3,25.0,0.0,0.0,0.0,25.0,50.0,1.360790000174377,1.1161231740339044,2.924017738212866,0.0,0.0,0.0,5.0,2.6591479484724942
31,4,0.0,0.0,0.0,0.0,25.0,75.0,1.4645589422527667,1.148698354997035,0.0,0.0,0.0,0.0,5.0,2.942830956382712
24,3,0.0,0.0,0.0,4.2,0.0,25.0,1.4234978142529127,1.1161231740339044,0.0,0.0,0.0,2.04939015319192,0.0,2.23606797749979
14,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
23,6,0.0,0.0,0.0,4.3,28.6,42.9,1.4167822033014115,1.1962311988513155,0.0,0.0,0.0,2.073644135332772,5.347896782848375,2.55925949397968
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,1.360790000174377,1.0717734625362931,0.0,2.4022104858861564,0.0,2.4899799195977463,0.0,0.0
44,7,0.0,10.0,0.0,9.1,0.0,60.0,1.5226702163025172,1.214814044039067,0.0,1.7782794100389228,0.0,3.0166206257996713,0.0,2.7831576837137404
19,17,0.0,0.0,0.0,0.0,0.0,89.5,1.3870232258442192,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,3.0757834716072345
34,4,0.0,20.0,0.0,2.9000000000000004,0.0,0.0,1.4796681446837605,1.148698354997035,0.0,2.114742526881128,0.0,1.7029386365926402,0.0,0.0
32,8,12.5,12.5,6.2,0.0,0.0,12.5,1.4697344922755988,1.2311444133449163,2.320794416806389,1.8803015465431967,2.4899799195977463,0.0,0.0,1.8803015465431967
14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3407492401952805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17,0.0,0.0,0.0,0.0,0.0,89.5,1.3870232258442192,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,3.0757834716072345
60,9,0.0,0.0,1.7000000000000002,5.0,7.7,38.5,1.5760586001492374,1.2457309396155174,0.0,0.0,1.3038404810405297,2.23606797749979,2.7748873851023217,2.4909509876742715
206,32,2.9000000000000004,20.0,5.3,4.4,11.4,8.6,1.8075751319724052,1.4142135623730951,1.4260431471424087,2.114742526881128,2.3021728866442674,2.0976176963403033,3.3763886032268267,1.7124764698304722
143,23,17.4,4.3,4.9,0.0,0.0,8.7,1.7357284499101153,1.368273083326153,2.591292368939624,1.44001532468678,2.2135943621178655,0.0,0.0,1.7174330382144525
10,2,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
96,16,6.2,0.0,5.2,0.0,0.0,37.5,1.6605515380991513,1.3195079107728942,1.8370905500142276,0.0,2.280350850198276,0.0,0.0,2.4746160019198826
66,10,9.1,0.0,3.0,3.0,9.1,0.0,1.5928377813306158,1.2589254117941673,2.087759478663449,0.0,1.7320508075688772,1.7320508075688772,3.0166206257996713,0.0
184,30,12.1,9.1,4.9,1.6,0.0,9.1,1.785033721055886,1.405115826483646,2.295770424665555,1.7368421418769384,2.2135943621178655,1.2649110640673518,0.0,1.7368421418769384
50,8,25.0,12.5,2.0,0.0,0.0,25.0,1.5444521049463789,1.2311444133449163,2.924017738212866,1.8803015465431967,1.4142135623730951,0.0,0.0,2.23606797749979
50,7,0.0,0.0,2.0,0.0,0.0,85.7,1.5444521049463789,1.214814044039067,0.0,0.0,1.4142135623730951,0.0,0.0,3.0426024138599663
11,1,0.0,0.0,0.0,9.1,0.0,0.0,1.3052998807949197,1.0,0.0,0.0,0.0,3.0166206257996713,0.0,0.0
18,2,0.0,25.0,0.0,22.2,0.0,0.0,1.3787157053417285,1.0717734625362931,0.0,2.23606797749979,0.0,4.711687595755898,0.0,0.0
40,6,0.0,0.0,0.0,0.0,0.0,83.3,1.5066301902946675,1.1962311988513155,0.0,0.0,0.0,0.0,0.0,3.0210732144858237
38,5,0.0,0.0,0.0,5.3,0.0,100.0,1.4980679431428716,1.174618943088019,0.0,0.0,0.0,2.3021728866442674,0.0,3.1622776601683795
6,2,0.0,0.0,0.0,0.0,0.0,50.0,1.2202849358728105,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
73,10,0.0,6.2,0.0,8.200000000000001,0.0,50.0,1.610778682311281,1.2589254117941673,0.0,1.5779670210741878,0.0,2.863564212655271,0.0,2.6591479484724942
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,1.3052998807949197,1.0,0.0,0.0,0.0,5.224940191045253,5.770615218501404,0.0
18,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.3787157053417285,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
117,16,9.1,4.5,0.8999999999999999,5.1,0.0,9.1,1.6974556224115793,1.3195079107728942,2.087759478663449,1.4564753151219703,0.9486832980505138,2.258317958127243,0.0,1.7368421418769384
89,17,10.0,10.0,5.6000000000000005,3.4000000000000004,0.0,0.0,1.6466408667027277,1.3275316748885193,2.154434690031884,1.7782794100389228,2.3664319132398464,1.8439088914585775,0.0,0.0
51,6,0.0,0.0,2.0,2.0,0.0,28.6,1.547854091746034,1.1962311988513155,0.0,0.0,1.4142135623730951,1.4142135623730951,0.0,2.312552006517556
29,7,0.0,0.0,0.0,3.4000000000000004,25.0,50.0,1.4537464474156747,1.214814044039067,0.0,0.0,0.0,1.8439088914585775,5.0,2.6591479484724942
26,5,0.0,20.0,3.8,0.0,0.0,20.0,1.4362143473545645,1.174618943088019,0.0,2.114742526881128,1.9493588689617927,0.0,0.0,2.114742526881128
81,14,13.3,13.3,2.5,1.2,0.0,0.0,1.6294982222188463,1.3020054543174677,2.369284502156768,1.9096901596233076,1.5811388300841898,1.0954451150103321,0.0,0.0
71,10,0.0,9.1,4.2,4.2,0.0,9.1,1.6058144886858523,1.2589254117941673,0.0,1.7368421418769384,2.04939015319192,2.04939015319192,0.0,1.7368421418769384
13,2,0.0,50.0,0.0,0.0,0.0,0.0,1.329754545639786,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,0.0
60,10,20.0,10.0,8.3,0.0,0.0,0.0,1.5760586001492374,1.2589254117941673,2.7144176165949063,1.7782794100389228,2.8809720581775866,0.0,0.0,0.0
17,3,33.300000000000004,0.0,5.9,0.0,0.0,0.0,1.3699873177397457,1.1161231740339044,3.2172248249150837,0.0,2.4289915602982237,0.0,0.0,0.0
17,2,0.0,50.0,0.0,0.0,0.0,0.0,1.3699873177397457,1.0717734625362931,0.0,2.6591479484724942,0.0,0.0,0.0,0.0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4,0.0,25.0,0.0,0.0,0.0,50.0,1.3870232258442192,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.6591479484724942
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,16,0.0,5.9,5.9,1.2,5.9,29.4,1.638248883451656,1.3195079107728942,0.0,1.5585222360615276,2.4289915602982237,1.0954451150103321,2.4289915602982237,2.3285567815044543
54,9,0.0,0.0,0.0,0.0,20.0,80.0,1.5577156943237602,1.2457309396155174,0.0,0.0,0.0,0.0,4.47213595499958,2.990697562442441
36,7,0.0,11.1,0.0,2.8000000000000003,11.1,66.7,1.4890953247181091,1.214814044039067,0.0,1.825285251622753,0.0,1.6733200530681511,3.331666249791536,2.8577975428007782
64,13,14.3,0.0,7.8,3.1,0.0,21.4,1.5874010519681994,1.2923922207808318,2.4272360429169444,0.0,2.792848008753788,1.760681686165901,0.0,2.1508169151483236
116,18,9.5,9.5,2.6,3.4000000000000004,4.8,9.5,1.6958374470909985,1.335141362540313,2.1179117921274466,1.7556215427832071,1.61245154965971,1.8439088914585775,2.1908902300206643,1.7556215427832071
92,13,0.0,0.0,1.1,2.2,13.3,66.7,1.65271758290573,1.2923922207808318,0.0,0.0,1.0488088481701516,1.4832396974191326,3.646916505762094,2.8577975428007782
89,14,20.0,13.3,4.5,1.1,0.0,13.3,1.6466408667027277,1.3020054543174677,2.7144176165949063,1.9096901596233076,2.1213203435596424,1.0488088481701516,0.0,1.9096901596233076
24,4,0.0,0.0,0.0,8.3,16.7,50.0,1.4234978142529127,1.148698354997035,0.0,0.0,0.0,2.8809720581775866,4.08656334834051,2.6591479484724942
102,16,23.5,0.0,3.9,1.0,0.0,5.9,1.6717748861746091,1.3195079107728942,2.8643271579912186,0.0,1.9748417658131499,1.0,0.0,1.5585222360615276
60,8,10.0,10.0,3.3000000000000003,3.3000000000000003,0.0,0.0,1.5760586001492374,1.2311444133449163,2.154434690031884,1.7782794100389228,1.8165902124584952,1.8165902124584952,0.0,0.0
9,1,0.0,0.0,0.0,11.1,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,3.331666249791536,0.0,0.0
24,4,0.0,25.0,4.2,0.0,0.0,25.0,1.4234978142529127,1.148698354997035,0.0,2.23606797749979,2.04939015319192,0.0,0.0,2.23606797749979
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,20,15.0,5.0,4.6,0.0,0.0,25.0,1.6841498152752292,1.3492828476735634,2.46621207433047,1.4953487812212205,2.1447610589527217,0.0,0.0,2.23606797749979
87,17,5.6000000000000005,16.7,8.0,1.1,0.0,0.0,1.6424877499640307,1.3275316748885193,1.7758080034852015,2.0215250056184093,2.8284271247461903,1.0488088481701516,0.0,0.0
18,2,0.0,50.0,0.0,5.6000000000000005,0.0,50.0,1.3787157053417285,1.0717734625362931,0.0,2.6591479484724942,0.0,2.3664319132398464,0.0,2.6591479484724942
79,13,13.3,6.7,3.8,2.5,0.0,13.3,1.6249778839784477,1.2923922207808318,2.369284502156768,1.6088616538127065,1.9493588689617927,1.5811388300841898,0.0,1.9096901596233076
17,3,0.0,0.0,0.0,0.0,33.300000000000004,66.7,1.3699873177397457,1.1161231740339044,0.0,0.0,0.0,0.0,5.770615218501404,2.8577975428007782
39,5,0.0,0.0,2.6,0.0,0.0,40.0,1.502397860063575,1.174618943088019,0.0,0.0,1.61245154965971,0.0,0.0,2.514866859365871
110,17,25.0,0.0,2.7,2.7,0.0,5.0,1.6858596237846464,1.3275316748885193,2.924017738212866,0.0,1.6431676725154984,1.6431676725154984,0.0,1.4953487812212205
295,41,14.9,8.5,3.7,2.4,0.0,2.1,1.8811553777422263,1.4497008237135636,2.4607193789209023,1.7074764851741444,1.9235384061671346,1.5491933384829668,0.0,1.203801343502716
22,2,0.0,0.0,0.0,0.0,0.0,100.0,1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
75,13,14.3,14.3,6.7,2.7,7.1,0.0,1.6156234211948595,1.2923922207808318,2.4272360429169444,1.9446166923683976,2.588435821108957,1.6431676725154984,2.6645825188948455,0.0
90,12,6.7,0.0,2.2,5.6000000000000005,6.7,26.700000000000003,1.6486864043382532,1.2820888539868154,1.885203631020986,0.0,1.4832396974191326,2.3664319132398464,2.588435821108957,2.2731485374047877
24,1,0.0,0.0,0.0,8.3,33.300000000000004,0.0,1.4234978142529127,1.0,0.0,0.0,0.0,2.8809720581775866,5.770615218501404,0.0
52,7,0.0,0.0,0.0,7.7,0.0,63.6,1.5511972929971547,1.214814044039067,0.0,0.0,0.0,2.7748873851023217,0.0,2.823997311427678
20,3,0.0,0.0,0.0,0.0,0.0,100.0,1.394950793962421,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
195,37,1.9,1.9,2.6,9.7,11.1,29.6,1.7965871544052343,1.4348951656753595,1.2385623296301709,1.1740548859440185,1.61245154965971,3.1144823004794873,3.331666249791536,2.332506849613561
34,7,14.3,0.0,5.9,0.0,0.0,0.0,1.4796681446837605,1.214814044039067,2.4272360429169444,0.0,2.4289915602982237,0.0,0.0,0.0
36,4,0.0,20.0,2.8000000000000003,2.8000000000000003,0.0,0.0,1.4890953247181091,1.148698354997035,0.0,2.114742526881128,1.6733200530681511,1.6733200530681511,0.0,0.0
63,11,8.3,0.0,7.9,1.6,0.0,0.0,1.584625818705653,1.2709816152101407,2.024693852005457,0.0,2.8106938645110393,1.2649110640673518,0.0,0.0
33,5,0.0,0.0,3.0,0.0,0.0,83.3,1.47476822250981,1.174618943088019,0.0,0.0,1.7320508075688772,0.0,0.0,3.0210732144858237
11,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3052998807949197,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
85,14,0.0,6.7,5.9,1.2,0.0,13.3,1.638248883451656,1.3020054543174677,0.0,1.6088616538127065,2.4289915602982237,1.0954451150103321,0.0,1.9096901596233076
33,5,0.0,0.0,3.0,3.0,0.0,66.7,1.47476822250981,1.174618943088019,0.0,0.0,1.7320508075688772,1.7320508075688772,0.0,2.8577975428007782
81,14,0.0,0.0,3.7,6.2,0.0,5.3,1.6294982222188463,1.3020054543174677,0.0,0.0,1.9235384061671346,2.4899799195977463,0.0,1.5172912992053529
14,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.3407492401952805,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
14,2,0.0,0.0,0.0,14.3,0.0,66.7,1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,3.7815340802378077,0.0,2.8577975428007782
39,7,0.0,25.0,0.0,15.4,16.7,16.7,1.502397860063575,1.214814044039067,0.0,2.23606797749979,0.0,3.924283374069717,4.08656334834051,2.0215250056184093
43,5,0.0,0.0,0.0,0.0,0.0,100.0,1.5187856847554257,1.174618943088019,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
11,3,0.0,25.0,0.0,0.0,0.0,75.0,1.3052998807949197,1.1161231740339044,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
52,9,0.0,0.0,5.800000000000001,1.9,0.0,10.0,1.5511972929971547,1.2457309396155174,0.0,0.0,2.4083189157584592,1.378404875209022,0.0,1.7782794100389228
98,14,17.599999999999998,5.9,3.1,3.1,0.0,0.0,1.6643602759675347,1.3020054543174677,2.6011828937027737,1.5585222360615276,1.760681686165901,1.760681686165901,0.0,0.0
83,10,0.0,0.0,0.0,3.6,7.1,71.39999999999999,1.6339204152187476,1.2589254117941673,0.0,0.0,0.0,1.8973665961010275,2.6645825188948455,2.9068629258551293
19,4,0.0,0.0,5.3,0.0,0.0,75.0,1.3870232258442192,1.148698354997035,0.0,0.0,2.3021728866442674,0.0,0.0,2.942830956382712
43,7,0.0,0.0,4.7,4.7,0.0,20.0,1.5187856847554257,1.214814044039067,0.0,0.0,2.16794833886788,2.16794833886788,0.0,2.114742526881128
61,7,11.1,0.0,1.6,4.9,0.0,0.0,1.5789558319019596,1.214814044039067,2.2306991044756197,0.0,1.2649110640673518,2.2135943621178655,0.0,0.0
107,1,0.0,0.0,0.0,91.6,0.0,0.0,1.6806879503128094,1.0,0.0,0.0,0.0,9.57078889120432,0.0,0.0
35,5,0.0,0.0,2.9000000000000004,0.0,0.0,80.0,1.4844415983612418,1.174618943088019,0.0,0.0,1.7029386365926402,0.0,0.0,2.990697562442441
45,9,0.0,0.0,0.0,15.6,6.7,53.3,1.5264770502686476,1.2457309396155174,0.0,0.0,0.0,3.9496835316262997,2.588435821108957,2.70197796056474
67,9,10.0,0.0,1.5,3.0,20.0,40.0,1.595501439277358,1.2457309396155174,2.154434690031884,0.0,1.224744871391589,1.7320508075688772,4.47213595499958,2.514866859365871
41,6,0.0,0.0,4.9,0.0,0.0,50.0,1.5107694922198307,1.1962311988513155,0.0,0.0,2.2135943621178655,0.0,0.0,2.6591479484724942
12,3,0.0,0.0,0.0,0.0,0.0,100.0,1.3179806292130023,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
64,9,0.0,10.0,1.6,1.6,0.0,10.0,1.5874010519681994,1.2457309396155174,0.0,1.7782794100389228,1.2649110640673518,1.2649110640673518,0.0,1.7782794100389228
28,5,0.0,16.7,3.6,3.6,0.0,16.7,1.4480892742853726,1.174618943088019,0.0,2.0215250056184093,1.8973665961010275,1.8973665961010275,0.0,2.0215250056184093
34,6,0.0,0.0,0.0,0.0,33.300000000000004,66.7,1.4796681446837605,1.1962311988513155,0.0,0.0,0.0,0.0,5.770615218501404,2.8577975428007782
24,4,0.0,0.0,0.0,4.2,40.0,40.0,1.4234978142529127,1.148698354997035,0.0,0.0,0.0,2.04939015319192,6.324555320336759,2.514866859365871
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4,0.0,0.0,0.0,0.0,0.0,100.0,1.4299691483087287,1.148698354997035,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
72,11,0.0,0.0,0.0,1.4,8.3,83.3,1.6083119076007948,1.2709816152101407,0.0,0.0,0.0,1.1832159566199232,2.8809720581775866,3.0210732144858237
66,11,6.7,0.0,0.0,0.0,13.3,80.0,1.5928377813306158,1.2709816152101407,1.885203631020986,0.0,0.0,0.0,3.646916505762094,2.990697562442441
44,7,0.0,0.0,2.3,9.1,10.0,40.0,1.5226702163025172,1.214814044039067,0.0,0.0,1.51657508881031,3.0166206257996713,3.1622776601683795,2.514866859365871
30,5,0.0,0.0,3.3000000000000003,0.0,0.0,80.0,1.4592328029610848,1.174618943088019,0.0,0.0,1.8165902124584952,0.0,0.0,2.990697562442441
70,11,30.8,7.7,4.3,2.9000000000000004,0.0,0.0,1.6032856051269204,1.2709816152101407,3.13461041448134,1.665799323178612,2.073644135332772,1.7029386365926402,0.0,0.0
111,17,11.8,5.9,3.6,0.0,0.0,5.9,1.6875556710616693,1.3275316748885193,2.276638114962505,1.5585222360615276,1.8973665961010275,0.0,0.0,1.5585222360615276
24,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.4234978142529127,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
135,23,15.4,0.0,3.7,2.2,0.0,19.2,1.7246610370911426,1.368273083326153,2.4879419347290765,0.0,1.9235384061671346,1.4832396974191326,0.0,2.0932702787842112
107,15,10.5,10.5,2.8000000000000003,4.7,0.0,21.1,1.6806879503128094,1.31101942303975,2.1897595699439445,1.8001028718392542,1.6733200530681511,2.16794833886788,0.0,2.1432390513291653
11,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3052998807949197,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
196,30,12.1,6.1,4.1000000000000005,1.5,0.0,9.1,1.7976085250842222,1.405115826483646,2.295770424665555,1.5715654001808814,2.024845673131659,1.224744871391589,0.0,1.7368421418769384
46,8,11.1,0.0,4.3,2.2,11.1,0.0,1.5302094165649887,1.2311444133449163,2.2306991044756197,0.0,2.073644135332772,1.4832396974191326,3.331666249791536,0.0
258,41,8.9,6.7,3.9,1.6,0.0,4.4,1.853351291926317,1.4497008237135636,2.072351098059261,1.6088616538127065,1.9748417658131499,1.2649110640673518,0.0,1.4483154685151653
30,3,20.0,0.0,0.0,6.7,0.0,20.0,1.4592328029610848,1.1161231740339044,2.7144176165949063,0.0,0.0,2.588435821108957,0.0,2.114742526881128
95,14,0.0,13.3,5.3,1.1,0.0,20.0,1.6586206468025637,1.3020054543174677,0.0,1.9096901596233076,2.3021728866442674,1.0488088481701516,0.0,2.114742526881128
87,15,12.5,0.0,5.7,1.1,0.0,6.2,1.6424877499640307,1.31101942303975,2.320794416806389,0.0,2.3874672772626644,1.0488088481701516,0.0,1.5779670210741878
105,13,0.0,5.3,0.0,5.7,0.0,57.9,1.6771680819442163,1.2923922207808318,0.0,1.5172912992053529,0.0,2.3874672772626644,0.0,2.7584787387070286
26,4,0.0,0.0,0.0,0.0,0.0,75.0,1.4362143473545645,1.148698354997035,0.0,0.0,0.0,0.0,0.0,2.942830956382712
52,8,11.1,11.1,1.9,1.9,22.2,0.0,1.5511972929971547,1.2311444133449163,2.2306991044756197,1.825285251622753,1.378404875209022,1.378404875209022,4.711687595755898,0.0
40,7,0.0,9.1,0.0,5.0,18.2,27.3,1.5066301902946675,1.214814044039067,0.0,1.7368421418769384,0.0,2.23606797749979,4.266145801540309,2.2858128075249846
81,17,10.5,0.0,7.399999999999999,2.5,0.0,31.6,1.6294982222188463,1.3275316748885193,2.1897595699439445,0.0,2.7202941017470885,1.5811388300841898,0.0,2.3709465892385846
61,9,20.0,10.0,3.3000000000000003,3.3000000000000003,0.0,20.0,1.5789558319019596,1.2457309396155174,2.7144176165949063,1.7782794100389228,1.8165902124584952,1.8165902124584952,0.0,2.114742526881128
22,3,0.0,0.0,0.0,0.0,0.0,100.0,1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
80,15,6.7,6.7,6.2,0.0,6.7,6.7,1.6272506099369242,1.31101942303975,1.885203631020986,1.6088616538127065,2.4899799195977463,0.0,2.588435821108957,1.6088616538127065
21,4,0.0,0.0,0.0,4.8,40.0,40.0,1.4025335376029113,1.148698354997035,0.0,0.0,0.0,2.1908902300206643,6.324555320336759,2.514866859365871
145,19,8.7,30.4,2.8000000000000003,4.8,0.0,4.3,1.7384091542028195,1.3423796509621049,2.0567101162059633,2.348109771888037,1.6733200530681511,2.1908902300206643,0.0,1.44001532468678
39,9,0.0,0.0,2.6,5.1,18.2,54.50000000000001,1.502397860063575,1.2457309396155174,0.0,0.0,1.61245154965971,2.258317958127243,4.266145801540309,2.7170593534401672
58,10,7.7,0.0,3.4000000000000004,5.2,0.0,0.0,1.5701330084113911,1.2589254117941673,1.9746808222123668,0.0,1.8439088914585775,2.280350850198276,0.0,0.0
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2202849358728105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,10,7.1,7.1,1.6,6.6000000000000005,0.0,57.1,1.5789558319019596,1.2589254117941673,1.9219973427746713,1.632354899798094,1.2649110640673518,2.569046515733026,0.0,2.7489005429307594
35,2,0.0,0.0,0.0,0.0,0.0,0.0,1.4844415983612418,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
36,5,0.0,0.0,2.8000000000000003,0.0,0.0,40.0,1.4890953247181091,1.174618943088019,0.0,0.0,1.6733200530681511,0.0,0.0,2.514866859365871
30,1,0.0,0.0,0.0,13.3,0.0,0.0,1.4592328029610848,1.0,0.0,0.0,0.0,3.646916505762094,0.0,0.0
42,5,0.0,0.0,2.4,0.0,0.0,80.0,1.5148200064111028,1.174618943088019,0.0,0.0,1.5491933384829668,0.0,0.0,2.990697562442441
42,4,0.0,8.3,0.0,21.4,8.3,8.3,1.5148200064111028,1.148698354997035,0.0,1.6973426460728507,0.0,4.626013402488151,2.8809720581775866,1.6973426460728507
43,8,0.0,0.0,2.3,0.0,25.0,50.0,1.5187856847554257,1.2311444133449163,0.0,0.0,1.51657508881031,0.0,5.0,2.6591479484724942
349,59,2.7,8.1,4.3,5.2,2.7,31.1,1.9166206303624906,1.5034368858142386,1.3924766500838337,1.6870239755710472,2.073644135332772,2.280350850198276,1.6431676725154984,2.361511676329269
48,9,0.0,8.3,0.0,6.2,0.0,58.3,1.5374626775757694,1.2457309396155174,0.0,1.6973426460728507,0.0,2.4899799195977463,0.0,2.7632306576774277
36,6,50.0,0.0,2.8000000000000003,0.0,0.0,0.0,1.4890953247181091,1.1962311988513155,3.6840314986403864,0.0,1.6733200530681511,0.0,0.0,0.0
5,2,0.0,0.0,0.0,0.0,0.0,50.0,1.195813174500402,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
175,22,7.7,3.8,1.1,2.9000000000000004,0.0,61.5,1.7751148200968072,1.362204366553743,1.9746808222123668,1.3961944237683348,1.0488088481701516,1.7029386365926402,0.0,2.8003916816543826
710,112,13.0,11.4,4.8,1.7999999999999998,1.6,13.0,2.0739891649382596,1.60295674122756,2.3513346877207573,1.8374951981506853,2.1908902300206643,1.3416407864998738,1.2649110640673518,1.8988289221159418
