line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,line_length_trans,verb_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,word_count_trans,adj_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
24,4,0.0,25.0,0.0,0.0,0.0,75.0,1.3741088103166372,0.0,0.0,0.0,0.0,2.924017738212866,0.0,8.660254037844387
75,14,6.7,0.0,5.3,1.3,0.0,60.0,1.5399482490588157,2.588435821108957,2.3021728866442674,1.140175425099138,1.026583631304232,0.0,0.0,7.745966692414834
76,12,0.0,6.7,2.6,5.3,6.7,40.0,1.5419892968416637,0.0,1.61245154965971,2.3021728866442674,1.1814832989196156,1.885203631020986,1.885203631020986,6.324555320336759
73,12,8.3,25.0,5.5,0.0,0.0,8.3,1.5357915933617867,2.8809720581775866,2.345207879911715,0.0,0.0,2.924017738212866,0.0,2.8809720581775866
68,11,16.7,8.3,2.9000000000000004,2.9000000000000004,8.3,0.0,1.5249334511509007,4.08656334834051,1.7029386365926402,1.7029386365926402,1.1123457499326046,2.024693852005457,2.024693852005457,0.0
24,4,25.0,25.0,0.0,0.0,0.0,0.0,1.3741088103166372,5.0,0.0,0.0,0.0,2.924017738212866,0.0,0.0
104,15,12.5,0.0,3.8,1.0,0.0,0.0,1.5911214624647507,3.5355339059327378,1.9493588689617927,1.0,1.0,0.0,0.0,0.0
19,4,0.0,0.0,0.0,5.3,40.0,40.0,1.3423796509621049,0.0,0.0,2.3021728866442674,1.1814832989196156,0.0,3.4199518933533937,6.324555320336759
74,13,5.9,5.9,2.7,5.4,0.0,5.9,1.5378825600924682,2.4289915602982237,1.6431676725154984,2.32379000772445,1.1836938085304842,1.8069688693211896,0.0,2.4289915602982237
13,2,0.0,50.0,0.0,0.0,0.0,50.0,1.2923922207808318,0.0,0.0,0.0,0.0,3.6840314986403864,0.0,7.0710678118654755
93,13,0.0,14.3,4.3,1.1,0.0,0.0,1.5734331462265458,0.0,2.073644135332772,1.0488088481701516,1.009576582776887,2.4272360429169444,0.0,0.0
25,5,0.0,0.0,4.0,0.0,0.0,80.0,1.379729661461215,0.0,2.0,0.0,0.0,0.0,0.0,8.94427190999916
92,15,4.3,4.3,5.4,6.5,4.3,17.4,1.5717330400034728,2.073644135332772,2.32379000772445,2.5495097567963922,1.2058445799940376,1.6261333316791686,1.6261333316791686,4.171330722922842
9,1,0.0,0.0,0.0,11.1,0.0,0.0,1.2457309396155174,0.0,0.0,3.331666249791536,1.2721323532877689,0.0,0.0,0.0
17,2,0.0,0.0,0.0,0.0,0.0,0.0,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3,25.0,0.0,0.0,0.0,25.0,50.0,1.3195079107728942,5.0,0.0,0.0,0.0,0.0,2.924017738212866,7.0710678118654755
31,4,0.0,0.0,0.0,0.0,25.0,75.0,1.4097307383555406,0.0,0.0,0.0,0.0,0.0,2.924017738212866,8.660254037844387
24,3,0.0,0.0,0.0,4.2,0.0,25.0,1.3741088103166372,0.0,0.0,2.04939015319192,1.1543165676600577,0.0,0.0,5.0
14,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3020054543174677,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23,6,0.0,0.0,0.0,4.3,28.6,42.9,1.368273083326153,0.0,0.0,2.073644135332772,1.1570359301034678,0.0,3.058125783534594,6.549809157525126
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,1.3195079107728942,0.0,0.0,2.4899799195977463,1.2001600575667746,3.2172248249150837,0.0,0.0
44,7,0.0,10.0,0.0,9.1,0.0,60.0,1.4599744906233632,0.0,0.0,3.0166206257996713,1.2471082126890045,2.154434690031884,0.0,7.745966692414834
19,17,0.0,0.0,0.0,0.0,0.0,89.5,1.3423796509621049,0.0,0.0,0.0,0.0,0.0,0.0,9.460443964212251
34,4,0.0,20.0,0.0,2.9000000000000004,0.0,0.0,1.4228132198218728,0.0,0.0,1.7029386365926402,1.1123457499326046,2.7144176165949063,0.0,0.0
32,8,12.5,12.5,6.2,0.0,0.0,12.5,1.4142135623730951,3.5355339059327378,2.4899799195977463,0.0,0.0,2.320794416806389,0.0,3.5355339059327378
14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3020054543174677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17,0.0,0.0,0.0,0.0,0.0,89.5,1.3423796509621049,0.0,0.0,0.0,0.0,0.0,0.0,9.460443964212251
60,9,0.0,0.0,1.7000000000000002,5.0,7.7,38.5,1.5059658546149226,0.0,1.3038404810405297,2.23606797749979,1.174618943088019,0.0,1.9746808222123668,6.2048368229954285
206,32,2.9000000000000004,20.0,5.3,4.4,11.4,8.6,1.7036748881745338,1.7029386365926402,2.3021728866442674,2.0976176963403033,1.1596989598793381,2.7144176165949063,2.250617114677132,2.932575659723036
143,23,17.4,4.3,4.9,0.0,0.0,8.7,1.6426067522530423,4.171330722922842,2.2135943621178655,0.0,0.0,1.6261333316791686,0.0,2.949576240750525
10,2,0.0,0.0,0.0,0.0,0.0,0.0,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,16,6.2,0.0,5.2,0.0,0.0,37.5,1.578436529997654,2.4899799195977463,2.280350850198276,0.0,0.0,0.0,0.0,6.123724356957945
66,10,9.1,0.0,3.0,3.0,9.1,0.0,1.520387861280808,3.0166206257996713,1.7320508075688772,1.7320508075688772,1.1161231740339044,0.0,2.087759478663449,0.0
184,30,12.1,9.1,4.9,1.6,0.0,9.1,1.6845417624672163,3.478505426185217,2.2135943621178655,1.2649110640673518,1.0481223894689577,2.087759478663449,0.0,3.0166206257996713
50,8,25.0,12.5,2.0,0.0,0.0,25.0,1.4787576366283137,5.0,1.4142135623730951,0.0,0.0,2.320794416806389,0.0,5.0
50,7,0.0,0.0,2.0,0.0,0.0,85.7,1.4787576366283137,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,9.257429448826494
11,1,0.0,0.0,0.0,9.1,0.0,0.0,1.2709816152101407,0.0,0.0,3.0166206257996713,1.2471082126890045,0.0,0.0,0.0
18,2,0.0,25.0,0.0,22.2,0.0,0.0,1.335141362540313,0.0,0.0,4.711687595755898,1.363437697087675,2.924017738212866,0.0,0.0
40,6,0.0,0.0,0.0,0.0,0.0,83.3,1.4461255495919247,0.0,0.0,0.0,0.0,0.0,0.0,9.126883367283709
38,5,0.0,0.0,0.0,5.3,0.0,100.0,1.4387268865499157,0.0,0.0,2.3021728866442674,1.1814832989196156,0.0,0.0,10.0
6,2,0.0,0.0,0.0,0.0,0.0,50.0,1.1962311988513155,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
73,10,0.0,6.2,0.0,8.200000000000001,0.0,50.0,1.5357915933617867,0.0,0.0,2.863564212655271,1.2341881869386229,1.8370905500142276,0.0,7.0710678118654755
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,1.2709816152101407,0.0,0.0,5.224940191045253,1.3919263767102015,0.0,3.2172248249150837,0.0
18,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.335141362540313,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
117,16,9.1,4.5,0.8999999999999999,5.1,0.0,9.1,1.609972975545091,3.0166206257996713,0.9486832980505138,2.258317958127243,1.1769473018226546,1.6509636244473134,0.0,3.0166206257996713
89,17,10.0,10.0,5.6000000000000005,3.4000000000000004,0.0,0.0,1.5665310257218434,3.1622776601683795,2.3664319132398464,1.8439088914585775,1.1301807132434794,2.154434690031884,0.0,0.0
51,6,0.0,0.0,2.0,2.0,0.0,28.6,1.4816888666071193,0.0,1.4142135623730951,1.4142135623730951,1.0717734625362931,0.0,0.0,5.347896782848375
29,7,0.0,0.0,0.0,3.4000000000000004,25.0,50.0,1.400360331291396,0.0,0.0,1.8439088914585775,1.1301807132434794,0.0,2.924017738212866,7.0710678118654755
26,5,0.0,20.0,3.8,0.0,0.0,20.0,1.3851516854212416,0.0,1.9493588689617927,0.0,0.0,2.7144176165949063,0.0,4.47213595499958
81,14,13.3,13.3,2.5,1.2,0.0,0.0,1.5518455739153598,3.646916505762094,1.5811388300841898,1.0954451150103321,1.0183993761470242,2.369284502156768,0.0,0.0
71,10,0.0,9.1,4.2,4.2,0.0,9.1,1.531531151659999,0.0,2.04939015319192,2.04939015319192,1.1543165676600577,2.087759478663449,0.0,3.0166206257996713
13,2,0.0,50.0,0.0,0.0,0.0,0.0,1.2923922207808318,0.0,0.0,0.0,0.0,3.6840314986403864,0.0,0.0
60,10,20.0,10.0,8.3,0.0,0.0,0.0,1.5059658546149226,4.47213595499958,2.8809720581775866,0.0,0.0,2.154434690031884,0.0,0.0
17,3,33.300000000000004,0.0,5.9,0.0,0.0,0.0,1.3275316748885193,5.770615218501404,2.4289915602982237,0.0,0.0,0.0,0.0,0.0
17,2,0.0,50.0,0.0,0.0,0.0,0.0,1.3275316748885193,0.0,0.0,0.0,0.0,3.6840314986403864,0.0,0.0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4,0.0,25.0,0.0,0.0,0.0,50.0,1.3423796509621049,0.0,0.0,0.0,0.0,2.924017738212866,0.0,7.0710678118654755
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,16,0.0,5.9,5.9,1.2,5.9,29.4,1.55934385287342,0.0,2.4289915602982237,1.0954451150103321,1.0183993761470242,1.8069688693211896,1.8069688693211896,5.422176684690384
54,9,0.0,0.0,0.0,0.0,20.0,80.0,1.490182215342446,0.0,0.0,0.0,0.0,0.0,2.7144176165949063,8.94427190999916
36,7,0.0,11.1,0.0,2.8000000000000003,11.1,66.7,1.4309690811052556,0.0,0.0,1.6733200530681511,1.108449222600272,2.2306991044756197,2.2306991044756197,8.167006795638168
64,13,14.3,0.0,7.8,3.1,0.0,21.4,1.5157165665103982,3.7815340802378077,2.792848008753788,1.760681686165901,1.1197889288345146,0.0,0.0,4.626013402488151
116,18,9.5,9.5,2.6,3.4000000000000004,4.8,9.5,1.6085916089575294,3.082207001484488,1.61245154965971,1.8439088914585775,1.1301807132434794,2.1179117921274466,1.6868653306034984,3.082207001484488
92,13,0.0,0.0,1.1,2.2,13.3,66.7,1.5717330400034728,0.0,1.0488088481701516,1.4832396974191326,1.0820373898183429,0.0,2.369284502156768,8.167006795638168
89,14,20.0,13.3,4.5,1.1,0.0,13.3,1.5665310257218434,4.47213595499958,2.1213203435596424,1.0488088481701516,1.009576582776887,2.369284502156768,0.0,3.646916505762094
24,4,0.0,0.0,0.0,8.3,16.7,50.0,1.3741088103166372,0.0,0.0,2.8809720581775866,1.235685097983129,0.0,2.5560665504814426,7.0710678118654755
102,16,23.5,0.0,3.9,1.0,0.0,5.9,1.588034806964988,4.847679857416329,1.9748417658131499,1.0,1.0,0.0,0.0,2.4289915602982237
60,8,10.0,10.0,3.3000000000000003,3.3000000000000003,0.0,0.0,1.5059658546149226,3.1622776601683795,1.8165902124584952,1.8165902124584952,1.126811819999242,2.154434690031884,0.0,0.0
9,1,0.0,0.0,0.0,11.1,0.0,0.0,1.2457309396155174,0.0,0.0,3.331666249791536,1.2721323532877689,0.0,0.0,0.0
24,4,0.0,25.0,4.2,0.0,0.0,25.0,1.3741088103166372,0.0,2.04939015319192,0.0,0.0,2.924017738212866,0.0,5.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,20,15.0,5.0,4.6,0.0,0.0,25.0,1.5986104580964025,3.872983346207417,2.1447610589527217,0.0,0.0,1.7099759466766968,0.0,5.0
87,17,5.6000000000000005,16.7,8.0,1.1,0.0,0.0,1.5629746177521227,2.3664319132398464,2.8284271247461903,1.0488088481701516,1.009576582776887,2.5560665504814426,0.0,0.0
18,2,0.0,50.0,0.0,5.6000000000000005,0.0,50.0,1.335141362540313,0.0,0.0,2.3664319132398464,1.1880064613519559,3.6840314986403864,0.0,7.0710678118654755
79,13,13.3,6.7,3.8,2.5,0.0,13.3,1.547970603881666,3.646916505762094,1.9493588689617927,1.5811388300841898,1.0959582263852172,1.885203631020986,0.0,3.646916505762094
17,3,0.0,0.0,0.0,0.0,33.300000000000004,66.7,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,3.2172248249150837,8.167006795638168
39,5,0.0,0.0,2.6,0.0,0.0,40.0,1.4424689075546286,0.0,1.61245154965971,0.0,0.0,0.0,0.0,6.324555320336759
110,17,25.0,0.0,2.7,2.7,0.0,5.0,1.600071053311242,5.0,1.6431676725154984,1.6431676725154984,1.1044253752367947,0.0,0.0,2.23606797749979
295,41,14.9,8.5,3.7,2.4,0.0,2.1,1.7659654458146636,3.8600518131237567,1.9235384061671346,1.5491933384829668,1.091493425617897,2.040827550958674,0.0,1.449137674618944
22,2,0.0,0.0,0.0,0.0,0.0,100.0,1.362204366553743,0.0,0.0,0.0,0.0,0.0,0.0,10.0
75,13,14.3,14.3,6.7,2.7,7.1,0.0,1.5399482490588157,3.7815340802378077,2.588435821108957,1.6431676725154984,1.1044253752367947,2.4272360429169444,1.9219973427746713,0.0
90,12,6.7,0.0,2.2,5.6000000000000005,6.7,26.700000000000003,1.5682823361402,2.588435821108957,1.4832396974191326,2.3664319132398464,1.1880064613519559,0.0,1.885203631020986,5.167204273105526
24,1,0.0,0.0,0.0,8.3,33.300000000000004,0.0,1.3741088103166372,0.0,0.0,2.8809720581775866,1.235685097983129,0.0,3.2172248249150837,0.0
52,7,0.0,0.0,0.0,7.7,0.0,63.6,1.4845688180219065,0.0,0.0,2.7748873851023217,1.2264478112903319,0.0,0.0,7.974960814950754
20,3,0.0,0.0,0.0,0.0,0.0,100.0,1.3492828476735634,0.0,0.0,0.0,0.0,0.0,0.0,10.0
195,37,1.9,1.9,2.6,9.7,11.1,29.6,1.6943513036291473,1.378404875209022,1.61245154965971,3.1144823004794873,1.2550966587609054,1.2385623296301709,2.2306991044756197,5.440588203494177
34,7,14.3,0.0,5.9,0.0,0.0,0.0,1.4228132198218728,3.7815340802378077,2.4289915602982237,0.0,0.0,0.0,0.0,0.0
36,4,0.0,20.0,2.8000000000000003,2.8000000000000003,0.0,0.0,1.4309690811052556,0.0,1.6733200530681511,1.6733200530681511,1.108449222600272,2.7144176165949063,0.0,0.0
63,11,8.3,0.0,7.9,1.6,0.0,0.0,1.5133314405389133,2.8809720581775866,2.8106938645110393,1.2649110640673518,1.0481223894689577,0.0,0.0,0.0
33,5,0.0,0.0,3.0,0.0,0.0,83.3,1.4185720345070807,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,9.126883367283709
11,2,0.0,0.0,0.0,0.0,0.0,100.0,1.2709816152101407,0.0,0.0,0.0,0.0,0.0,0.0,10.0
85,14,0.0,6.7,5.9,1.2,0.0,13.3,1.55934385287342,0.0,2.4289915602982237,1.0954451150103321,1.0183993761470242,1.885203631020986,0.0,3.646916505762094
33,5,0.0,0.0,3.0,3.0,0.0,66.7,1.4185720345070807,0.0,1.7320508075688772,1.7320508075688772,1.1161231740339044,0.0,0.0,8.167006795638168
81,14,0.0,0.0,3.7,6.2,0.0,5.3,1.5518455739153598,0.0,1.9235384061671346,2.4899799195977463,1.2001600575667746,0.0,0.0,2.3021728866442674
14,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.3020054543174677,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
14,2,0.0,0.0,0.0,14.3,0.0,66.7,1.3020054543174677,0.0,0.0,3.7815340802378077,1.3047689218633443,0.0,0.0,8.167006795638168
39,7,0.0,25.0,0.0,15.4,16.7,16.7,1.4424689075546286,0.0,0.0,3.924283374069717,1.3144742173266974,2.924017738212866,2.5560665504814426,4.08656334834051
43,5,0.0,0.0,0.0,0.0,0.0,100.0,1.4566219347661553,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,3,0.0,25.0,0.0,0.0,0.0,75.0,1.2709816152101407,0.0,0.0,0.0,0.0,2.924017738212866,0.0,8.660254037844387
52,9,0.0,0.0,5.800000000000001,1.9,0.0,10.0,1.4845688180219065,0.0,2.4083189157584592,1.378404875209022,1.0662900584785258,0.0,0.0,3.1622776601683795
98,14,17.599999999999998,5.9,3.1,3.1,0.0,0.0,1.5816945113203256,4.195235392680606,1.760681686165901,1.760681686165901,1.1197889288345146,1.8069688693211896,0.0,0.0
83,10,0.0,0.0,0.0,3.6,7.1,71.39999999999999,1.5556353708263266,0.0,0.0,1.8973665961010275,1.1366591441393648,0.0,1.9219973427746713,8.449852069711042
19,4,0.0,0.0,5.3,0.0,0.0,75.0,1.3423796509621049,0.0,2.3021728866442674,0.0,0.0,0.0,0.0,8.660254037844387
43,7,0.0,0.0,4.7,4.7,0.0,20.0,1.4566219347661553,0.0,2.16794833886788,2.16794833886788,1.1673733801794233,0.0,0.0,4.47213595499958
61,7,11.1,0.0,1.6,4.9,0.0,0.0,1.5084571694663824,3.331666249791536,1.2649110640673518,2.2135943621178655,1.1722482903028724,0.0,0.0,0.0
107,1,0.0,0.0,0.0,91.6,0.0,0.0,1.5956527233198223,0.0,0.0,9.57078889120432,1.5710483371059094,0.0,0.0,0.0
35,5,0.0,0.0,2.9000000000000004,0.0,0.0,80.0,1.426943588457651,0.0,1.7029386365926402,0.0,0.0,0.0,0.0,8.94427190999916
45,9,0.0,0.0,0.0,15.6,6.7,53.3,1.4632591596632238,0.0,0.0,3.9496835316262997,1.3161714313804664,0.0,1.885203631020986,7.3006848993775915
67,9,10.0,0.0,1.5,3.0,20.0,40.0,1.5226759218487862,3.1622776601683795,1.224744871391589,1.7320508075688772,1.1161231740339044,0.0,2.7144176165949063,6.324555320336759
41,6,0.0,0.0,4.9,0.0,0.0,50.0,1.4497008237135636,0.0,2.2135943621178655,0.0,0.0,0.0,0.0,7.0710678118654755
12,3,0.0,0.0,0.0,0.0,0.0,100.0,1.2820888539868154,0.0,0.0,0.0,0.0,0.0,0.0,10.0
64,9,0.0,10.0,1.6,1.6,0.0,10.0,1.5157165665103982,0.0,1.2649110640673518,1.2649110640673518,1.0481223894689577,2.154434690031884,0.0,3.1622776601683795
28,5,0.0,16.7,3.6,3.6,0.0,16.7,1.3954548940149718,0.0,1.8973665961010275,1.8973665961010275,1.1366591441393648,2.5560665504814426,0.0,4.08656334834051
34,6,0.0,0.0,0.0,0.0,33.300000000000004,66.7,1.4228132198218728,0.0,0.0,0.0,0.0,0.0,3.2172248249150837,8.167006795638168
24,4,0.0,0.0,0.0,4.2,40.0,40.0,1.3741088103166372,0.0,0.0,2.04939015319192,1.1543165676600577,0.0,3.4199518933533937,6.324555320336759
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4,0.0,0.0,0.0,0.0,0.0,100.0,1.379729661461215,0.0,0.0,0.0,0.0,0.0,0.0,10.0
72,11,0.0,0.0,0.0,1.4,8.3,83.3,1.5336746868385573,0.0,0.0,1.1832159566199232,1.0342196941293802,0.0,2.024693852005457,9.126883367283709
66,11,6.7,0.0,0.0,0.0,13.3,80.0,1.520387861280808,2.588435821108957,0.0,0.0,0.0,0.0,2.369284502156768,8.94427190999916
44,7,0.0,0.0,2.3,9.1,10.0,40.0,1.4599744906233632,0.0,1.51657508881031,3.0166206257996713,1.2471082126890045,0.0,2.154434690031884,6.324555320336759
30,5,0.0,0.0,3.3000000000000003,0.0,0.0,80.0,1.405115826483646,0.0,1.8165902124584952,0.0,0.0,0.0,0.0,8.94427190999916
70,11,30.8,7.7,4.3,2.9000000000000004,0.0,0.0,1.52936027064522,5.549774770204643,2.073644135332772,1.7029386365926402,1.1123457499326046,1.9746808222123668,0.0,0.0
111,17,11.8,5.9,3.6,0.0,0.0,5.9,1.6015197467194875,3.4351128074635335,1.8973665961010275,0.0,0.0,1.8069688693211896,0.0,2.4289915602982237
24,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.3741088103166372,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
135,23,15.4,0.0,3.7,2.2,0.0,19.2,1.6331774577175011,3.924283374069717,1.9235384061671346,1.4832396974191326,1.0820373898183429,0.0,0.0,4.381780460041329
107,15,10.5,10.5,2.8000000000000003,4.7,0.0,21.1,1.5956527233198223,3.24037034920393,1.6733200530681511,2.16794833886788,1.1673733801794233,2.1897595699439445,0.0,4.5934736311423405
11,2,0.0,0.0,0.0,0.0,0.0,100.0,1.2709816152101407,0.0,0.0,0.0,0.0,0.0,0.0,10.0
196,30,12.1,6.1,4.1000000000000005,1.5,0.0,9.1,1.6952182030724354,3.478505426185217,2.024845673131659,1.224744871391589,1.0413797439924106,1.8271601368635204,0.0,3.0166206257996713
46,8,11.1,0.0,4.3,2.2,11.1,0.0,1.466478780211681,3.331666249791536,2.073644135332772,1.4832396974191326,1.0820373898183429,0.0,2.2306991044756197,0.0
258,41,8.9,6.7,3.9,1.6,0.0,4.4,1.7424566032984408,2.9832867780352594,1.9748417658131499,1.2649110640673518,1.0481223894689577,1.885203631020986,0.0,2.0976176963403033
30,3,20.0,0.0,0.0,6.7,0.0,20.0,1.405115826483646,4.47213595499958,0.0,2.588435821108957,1.2095044770593142,0.0,0.0,4.47213595499958
95,14,0.0,13.3,5.3,1.1,0.0,20.0,1.5767845668359715,0.0,2.3021728866442674,1.0488088481701516,1.009576582776887,2.369284502156768,0.0,4.47213595499958
87,15,12.5,0.0,5.7,1.1,0.0,6.2,1.5629746177521227,3.5355339059327378,2.3874672772626644,1.0488088481701516,1.009576582776887,0.0,0.0,2.4899799195977463
105,13,0.0,5.3,0.0,5.7,0.0,57.9,1.592644807116683,0.0,0.0,2.3874672772626644,1.19011104450985,1.7435134012651283,0.0,7.60920495189872
26,4,0.0,0.0,0.0,0.0,0.0,75.0,1.3851516854212416,0.0,0.0,0.0,0.0,0.0,0.0,8.660254037844387
52,8,11.1,11.1,1.9,1.9,22.2,0.0,1.4845688180219065,3.331666249791536,1.378404875209022,1.378404875209022,1.0662900584785258,2.2306991044756197,2.810504757710476,0.0
40,7,0.0,9.1,0.0,5.0,18.2,27.3,1.4461255495919247,0.0,0.0,2.23606797749979,1.174618943088019,2.087759478663449,2.6304121142856256,5.224940191045253
81,17,10.5,0.0,7.399999999999999,2.5,0.0,31.6,1.5518455739153598,3.24037034920393,2.7202941017470885,1.5811388300841898,1.0959582263852172,0.0,0.0,5.621387729022079
61,9,20.0,10.0,3.3000000000000003,3.3000000000000003,0.0,20.0,1.5084571694663824,4.47213595499958,1.8165902124584952,1.8165902124584952,1.126811819999242,2.154434690031884,0.0,4.47213595499958
22,3,0.0,0.0,0.0,0.0,0.0,100.0,1.362204366553743,0.0,0.0,0.0,0.0,0.0,0.0,10.0
80,15,6.7,6.7,6.2,0.0,6.7,6.7,1.5499189875483372,2.588435821108957,2.4899799195977463,0.0,0.0,1.885203631020986,1.885203631020986,2.588435821108957
21,4,0.0,0.0,0.0,4.8,40.0,40.0,1.3558821066938467,0.0,0.0,2.1908902300206643,1.1698336881100935,0.0,3.4199518933533937,6.324555320336759
145,19,8.7,30.4,2.8000000000000003,4.8,0.0,4.3,1.6448897722838876,2.949576240750525,1.6733200530681511,2.1908902300206643,1.1698336881100935,3.1209815014157694,0.0,2.073644135332772
39,9,0.0,0.0,2.6,5.1,18.2,54.50000000000001,1.4424689075546286,0.0,1.61245154965971,2.258317958127243,1.1769473018226546,0.0,2.6304121142856256,7.382411530116701
58,10,7.7,0.0,3.4000000000000004,5.2,0.0,0.0,1.50086904106665,2.7748873851023217,1.8439088914585775,2.280350850198276,1.179234928546054,0.0,0.0,0.0
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1962311988513155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,10,7.1,7.1,1.6,6.6000000000000005,0.0,57.1,1.5084571694663824,2.6645825188948455,1.2649110640673518,2.569046515733026,1.2076870059474099,1.9219973427746713,0.0,7.556454194925025
35,2,0.0,0.0,0.0,0.0,0.0,0.0,1.426943588457651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,5,0.0,0.0,2.8000000000000003,0.0,0.0,40.0,1.4309690811052556,0.0,1.6733200530681511,0.0,0.0,0.0,0.0,6.324555320336759
30,1,0.0,0.0,0.0,13.3,0.0,0.0,1.405115826483646,0.0,0.0,3.646916505762094,1.2953441380589512,0.0,0.0,0.0
42,5,0.0,0.0,2.4,0.0,0.0,80.0,1.4531984602822678,0.0,1.5491933384829668,0.0,0.0,0.0,0.0,8.94427190999916
42,4,0.0,8.3,0.0,21.4,8.3,8.3,1.4531984602822678,0.0,0.0,4.626013402488151,1.3584428658411765,2.024693852005457,2.024693852005457,2.8809720581775866
43,8,0.0,0.0,2.3,0.0,25.0,50.0,1.4566219347661553,0.0,1.51657508881031,0.0,0.0,0.0,2.924017738212866,7.0710678118654755
349,59,2.7,8.1,4.3,5.2,2.7,31.1,1.7959016220175443,1.6431676725154984,2.073644135332772,2.280350850198276,1.179234928546054,2.0082988502465087,1.3924766500838337,5.576737397439475
48,9,0.0,8.3,0.0,6.2,0.0,58.3,1.4727333575346888,0.0,0.0,2.4899799195977463,1.2001600575667746,2.024693852005457,0.0,7.635443667528429
36,6,50.0,0.0,2.8000000000000003,0.0,0.0,0.0,1.4309690811052556,7.0710678118654755,1.6733200530681511,0.0,0.0,0.0,0.0,0.0
5,2,0.0,0.0,0.0,0.0,0.0,50.0,1.174618943088019,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
175,22,7.7,3.8,1.1,2.9000000000000004,0.0,61.5,1.6761149697203512,2.7748873851023217,1.0488088481701516,1.7029386365926402,1.1123457499326046,1.5604907507078847,0.0,7.842193570679061
710,112,13.0,11.4,4.8,1.7999999999999998,1.6,13.0,1.9280834857791596,3.605551275463989,2.1908902300206643,1.3416407864998738,1.0605404816140187,2.250617114677132,1.1696070952851465,3.605551275463989
60,12,0.0,0.0,0.0,13.3,5.3,52.6,1.5059658546149226,0.0,0.0,3.646916505762094,1.2953441380589512,0.0,1.7435134012651283,7.252585745787498
20,3,0.0,0.0,0.0,5.0,0.0,75.0,1.3492828476735634,0.0,0.0,2.23606797749979,1.174618943088019,0.0,0.0,8.660254037844387
31,4,0.0,0.0,0.0,0.0,0.0,75.0,1.4097307383555406,0.0,0.0,0.0,0.0,0.0,0.0,8.660254037844387
19,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3423796509621049,0.0,0.0,0.0,0.0,0.0,0.0,10.0
120,16,5.6000000000000005,16.7,4.2,3.3000000000000003,0.0,11.1,1.6140542384620635,2.3664319132398464,2.04939015319192,1.8165902124584952,1.126811819999242,2.5560665504814426,0.0,3.331666249791536
19,2,0.0,50.0,0.0,0.0,0.0,0.0,1.3423796509621049,0.0,0.0,0.0,0.0,3.6840314986403864,0.0,0.0
5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.174618943088019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2,0.0,0.0,0.0,0.0,0.0,100.0,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,0.0,10.0
78,16,12.5,12.5,7.7,2.6,6.2,0.0,1.5459998956507686,3.5355339059327378,2.7748873851023217,1.61245154965971,1.100265093106018,2.320794416806389,1.8370905500142276,0.0
22,3,0.0,0.0,0.0,4.5,0.0,50.0,1.362204366553743,0.0,0.0,2.1213203435596424,1.1623080652394242,0.0,0.0,7.0710678118654755
